"treatment","g2pname","genotype","DASanthesis","DASmaturity","DATanthesis","DATmaturity","fruitno","fruitlength","fruitwidth","fruitshapeindex","fruitweight","yield","pollenconcentration","pollenactivity","leaftemp","leafminushobotemp","growthrateplot","growthrateplant","height","heightmax","leafangledaily","leafanglemean","leafanglenoon","leafanglemidnight","leafanglemidnightminusnoon","leafanglebright","leafanglelow","leafanglelowminusbright","leafanglecold","leafangleHot","leafanglecoldminushot","leafareadaily","leafareadailyplant","leafareaindex","leafareaprojecteddaily","leafareaprojectedplant","leafinclinationmean","leafinclinationhot","leafinclinationcold","leafinclinationbright","leafinclinationdark","leafinclinationnoon","leafinclinationmidnight","lightpendaily","lightpenmeanplot","lightpenmeanplant","huedaily","huemean","huebin0","huebin1","huebin5","ndvimean","ndvibin0","ndvibin1","ndvibin2","ndvibin3","ndvibin4","ndvibin5","green","greenb0","greenb1","greenb2","greenb3","npcimean","psrimean","biomassfinalplot","biomassfinalplant","heightfinal","heighmaxfinal","leafareafinalplot","leafareafinalplant","leafareaindexfinal","leafareafinalprojectedplot","leafareafinalprojectedplant","lightpenetrationfinal","biomassAUC","biomassAUCperplant","cluster"
"control","GPC002770","PPC14",68.6666666666667,124.333333333333,26.6666666666667,82.3333333333333,67.7566666666667,3.8,2.5,1.53333333333333,7.13333333333333,13.93,17024.6666666667,90.5433333333333,26.4666666666667,-0.266666666666667,10321193.4333333,2580.3,8.26666666666667,7.82666666666667,-0.0453333333333333,36.7566666666667,36.6566666666667,36.83,0.173333333333333,38.9466666666667,29.8333333333333,-9.11,29.8333333333333,39.89,-10.0566666666667,11986.3,2996.56666666667,0.359,5413.13333333333,1353.3,1.70333333333333,1.61333333333333,2.03666666666667,1.60333333333333,2.03666666666667,1.70666666666667,1.69666666666667,-0.86,180.606666666667,45.15,0.108666666666667,109.116666666667,0.0443666666666667,0.686066666666667,0.00946666666666667,0.740666666666667,0.00883333333333333,0.024,0.0738,0.218333333333333,0.436433333333333,0.238566666666667,0.3877,0.196366666666667,0.3081,0.295333333333333,0.1457,0.16,0.039,578222555.533333,144555.666666667,79.5333333333333,897.876666666667,727099.233333333,1817.73333333333,0.632333333333333,310106.533333333,775.266666666667,173.093333333333,995015911129,248753727782.333,2
"control","GPC002790","PPC15",63,127,21,85,43.5533333333333,7.96666666666667,2.26666666666667,3.5,14.2,18.3666666666667,24532.6666666667,90.8466666666667,27.1333333333333,0.4,7492393.26666667,1873.1,5.94,5.89333333333333,0.000666666666666667,35.94,35.8,36.03,0.226666666666667,36.6466666666667,33.3666666666667,-3.28666666666667,33.3666666666667,38.1266666666667,-4.76666666666667,11741.0333333333,2935.23333333333,0.381,5589,1397.26666666667,1.74333333333333,1.66333333333333,1.82,1.74,1.82,1.75,1.73666666666667,0.0433333333333333,228.78,57.19,0.0346666666666667,101.783333333333,0.0891,0.6917,0.0206666666666667,0.706766666666667,0.012,0.0328666666666667,0.101733333333333,0.2797,0.4104,0.163266666666667,0.341666666666667,0.280733333333333,0.289,0.254133333333333,0.121033333333333,0.222,0.057,405253055.566667,101313.266666667,57.2333333333333,714.79,710812.966666667,1777.03333333333,0.618333333333333,313054.9,782.633333333333,214.17,813158435991.667,203289192331.333,2
"control","GPC002850","PPC16",52.3333333333333,107,10.3333333333333,65,42.7966666666667,7.93333333333333,2.3,3.46666666666667,12.5333333333333,15.91,26075.6666666667,92.08,26.2,-0.533333333333333,4977945.8,1244.5,2.84666666666667,3.39333333333333,-0.0796666666666667,38.49,38.3533333333333,38.6166666666667,0.263333333333333,40.49,33.7966666666667,-6.69333333333333,33.7966666666667,43.89,-10.0933333333333,9869.8,2467.43333333333,0.36,4489.53333333333,1122.43333333333,1.63333333333333,1.50333333333333,1.81333333333333,1.56,1.81333333333333,1.64,1.62666666666667,0.816666666666667,187.006666666667,46.7533333333333,-0.0246666666666667,106.596666666667,0.0772,0.637333333333333,0.0184,0.7283,0.00986666666666667,0.0256333333333333,0.0813333333333333,0.254266666666667,0.420866666666667,0.208066666666667,0.347033333333333,0.2862,0.2849,0.2438,0.1243,0.166333333333333,0.0396666666666667,276623111.133333,69155.7666666667,45.0666666666667,619.563333333333,605396.533333333,1513.5,0.526333333333333,278169.466666667,695.433333333333,223.483333333333,609496718526.667,152373679631.667,2
"control","GPC002860","PPC17",45,110.333333333333,3,68.3333333333333,29.93,2.56666666666667,4,0.666666666666667,18.4,16.2,48597.3333333333,95.1066666666667,27.0666666666667,0.366666666666667,4913825.4,1228.46666666667,3.65,2.36666666666667,-0.014,39.7633333333333,39.7,39.8333333333333,0.133333333333333,42.0566666666667,35.37,-6.68666666666667,35.37,42.7666666666667,-7.39666666666667,11188.7333333333,2797.2,0.359,5400.23333333333,1350.03333333333,1.58333333333333,1.53,1.74333333333333,1.5,1.74333333333333,1.58333333333333,1.57666666666667,1.74333333333333,154.11,38.53,0.002,110.11,0.0677666666666667,0.593933333333333,0.0176,0.732866666666667,0.00866666666666667,0.0231333333333333,0.0785,0.256133333333333,0.4128,0.220766666666667,0.3493,0.2887,0.2892,0.237366666666667,0.121166666666667,0.122,0.03,278565444.466667,69641.3666666667,39.4333333333333,521.186666666667,709129.233333333,1772.83333333333,0.616666666666667,335334.233333333,838.333333333333,210.006666666667,509481556041,127370472343.667,2
"control","GPC003010","PPC18",45.3333333333333,112.666666666667,3.33333333333333,70.6666666666667,35.91,11.4,1.36666666666667,8.33333333333333,9.8,10.3166666666667,27530.3333333333,91.47,26.6666666666667,-0.0666666666666667,3789538.86666667,947.366666666667,4.67666666666667,3.83333333333333,-0.0333333333333333,37.88,37.87,37.95,0.0766666666666667,38.9666666666667,35.09,-3.87666666666667,35.09,40.8466666666667,-5.75666666666667,8351.26666666667,2087.83333333333,0.229,3923.5,980.9,1.64333333333333,1.58,1.75,1.6,1.75,1.64666666666667,1.64333333333333,2.11666666666667,177.433333333333,44.36,0.0456666666666667,104.853333333333,0.0862333333333333,0.643033333333333,0.0194333333333333,0.7283,0.0109,0.0265,0.0845666666666667,0.254266666666667,0.4049,0.218833333333333,0.359833333333333,0.273933333333333,0.264966666666667,0.246533333333333,0.138133333333333,0.195333333333333,0.0456666666666667,199668333.3,49917.0666666667,40,554.64,498281.9,1245.7,0.433333333333333,233363.333333333,583.366666666667,227.39,338753120862,84688267424,2
"control","GPC003030","PPC19",59,119,17,77,13.34,18.9,2.76666666666667,6.86666666666667,45.6666666666667,17.93,51135.3333333333,93.5766666666667,27.9,1.2,5138900.73333333,1284.73333333333,6.69,5.92666666666667,-0.083,35.5866666666667,35.54,35.74,0.203333333333333,38.2766666666667,30.65,-7.63,30.65,39.8233333333333,-9.18,8735.8,2183.96666666667,0.274666666666667,3769.66666666667,942.4,1.75666666666667,1.62333333333333,1.99666666666667,1.7,1.99666666666667,1.76,1.75,2.67333333333333,187.416666666667,46.8566666666667,0.0606666666666667,104.79,0.0803,0.658433333333333,0.0191,0.729433333333333,0.0084,0.0264,0.0894,0.249466666666667,0.404133333333333,0.2222,0.3597,0.266866666666667,0.2723,0.2521,0.1374,0.201333333333333,0.0483333333333333,271228555.566667,67807.1666666667,53.1,673.703333333333,515130.133333333,1287.83333333333,0.448,214275.466666667,535.666666666667,237.966666666667,483579951701.667,120894904592,2
"control","GPC003040","PPC20",53.6666666666667,119,11.6666666666667,77,7.32333333333333,23.9,4.13333333333333,5.86666666666667,90.2666666666667,18.9066666666667,30117.6666666667,70.4366666666667,26.2666666666667,-0.466666666666667,4470208.4,1117.53333333333,5.18666666666667,4.33,-0.0356666666666667,37.7133333333333,37.74,37.7266666666667,-0.01,39.6366666666667,35.9033333333333,-3.73,35.9033333333333,42.3433333333333,-6.43666666666667,8431.3,2107.83333333333,0.304333333333333,3855.4,963.866666666667,1.65,1.53666666666667,1.73666666666667,1.59,1.73666666666667,1.65333333333333,1.65,1.77333333333333,158.243333333333,39.56,0.0453333333333333,109.7,0.0724666666666667,0.589933333333333,0.0204333333333333,0.7401,0.0074,0.0213,0.0732,0.2424,0.422533333333333,0.2331,0.345633333333333,0.292166666666667,0.282133333333333,0.238233333333333,0.123,0.124,0.029,244387888.9,61096.9666666667,45.8333333333333,583.266666666667,532950.666666667,1332.36666666667,0.463333333333333,242622.133333333,606.566666666667,192.616666666667,478721824066.333,119680372683.333,2
"control","GPC003050","PPC21",45,110.333333333333,3,68.3333333333333,33.2833333333333,21.7,1.63333333333333,13.4666666666667,18.3333333333333,17.57,17747.6666666667,90.4333333333333,27,0.3,6462001.66666667,1615.53333333333,6.77666666666667,5.65666666666667,-0.071,31.4533333333333,31.43,31.51,0.08,35.8466666666667,28.8266666666667,-7.02666666666667,28.8266666666667,35.38,-6.55333333333333,10144.9666666667,2536.23333333333,0.339333333333333,3918.83333333333,979.7,1.94666666666667,1.8,2.09333333333333,1.72666666666667,2.09333333333333,1.94666666666667,1.94333333333333,2.47333333333333,189.42,47.3533333333333,0.0623333333333333,109.456666666667,0.0594,0.6368,0.0154666666666667,0.726833333333333,0.0102666666666667,0.0275333333333333,0.0885333333333333,0.251866666666667,0.4054,0.2164,0.376966666666667,0.237266666666667,0.269466666666667,0.272833333333333,0.149,0.146,0.036,305110777.766667,76277.6666666667,56.6,761.886666666667,542463.866666667,1356.2,0.471666666666667,212631.333333333,531.566666666667,242.523333333333,639413063956.667,159853432656,2
"control","GPC003090","PPC22",46.6666666666667,108.666666666667,4.66666666666667,66.6666666666667,31.8633333333333,20.6333333333333,1.63333333333333,12.6333333333333,16.8,15.8966666666667,30978.3333333333,90.2833333333333,27.7,1,4434692.53333333,1108.7,4.53666666666667,3.74,-0.0993333333333333,34.8833333333333,34.8966666666667,34.9433333333333,0.0466666666666667,39.2733333333333,29.6633333333333,-9.61,29.6633333333333,40.2233333333333,-10.5566666666667,8356.7,2089.16666666667,0.290666666666667,3445.96666666667,861.5,1.78,1.59666666666667,2.02666666666667,1.62666666666667,2.02666666666667,1.78,1.78,1.71,152.94,38.2366666666667,0.0123333333333333,105.526666666667,0.0706666666666667,0.669733333333333,0.0166,0.720033333333333,0.00953333333333333,0.0253333333333333,0.0853666666666667,0.2727,0.427666666666667,0.179466666666667,0.359,0.259933333333333,0.2894,0.261666666666667,0.131,0.186666666666667,0.0456666666666667,235306444.433333,58826.6,47,577.303333333333,501756.666666667,1254.4,0.436,205469,513.666666666667,198.78,481901789039,120475447259.667,2
"control","GPC003100","PPC23",50,108.666666666667,8,66.6666666666667,24.6666666666667,20.0666666666667,1.63333333333333,12.3,17.2,12.6766666666667,33080.6666666667,91.3033333333333,27.1333333333333,0.433333333333333,4325303.86666667,1081.33333333333,5.47666666666667,6.21,-0.063,36.4266666666667,36.3333333333333,36.42,0.09,39.8133333333333,32.4666666666667,-7.34666666666667,32.4666666666667,39.5233333333333,-7.05333333333333,8041.1,2010.23333333333,0.252333333333333,3558.96666666667,889.733333333333,1.71333333333333,1.65666666666667,1.87666666666667,1.59333333333333,1.87666666666667,1.72,1.71333333333333,2.93,174.966666666667,43.74,-0.00966666666666667,105.29,0.0921,0.616733333333333,0.0235666666666667,0.729466666666667,0.00956666666666667,0.0246,0.0804666666666667,0.256233333333333,0.419766666666667,0.209366666666667,0.334766666666667,0.307166666666667,0.273833333333333,0.233666666666667,0.121666666666667,0.171333333333333,0.0396666666666667,228736222.233333,57184.0666666667,47.6,616.23,478215.866666667,1195.53333333333,0.415666666666667,200231.8,500.6,233.463333333333,411033003075,102758336152.333,2
"control","GPC003120","PPC24",53.3333333333333,114.333333333333,11.3333333333333,72.3333333333333,23.9533333333333,18.2666666666667,2.93333333333333,6.36666666666667,29.6,20.97,37595.3333333333,95.5,26.3333333333333,-0.366666666666667,7388734.73333333,1847.2,6.36,7.09666666666667,-0.028,34.8166666666667,34.67,34.85,0.18,39.71,31.6066666666667,-8.10333333333333,31.6066666666667,36.74,-5.13333333333333,10902.9666666667,2725.73333333333,0.387,4715.93333333333,1178.96666666667,1.78666666666667,1.79,1.92666666666667,1.59666666666667,1.92666666666667,1.79333333333333,1.78333333333333,0.786666666666667,171.616666666667,42.9033333333333,0.0456666666666667,106.206666666667,0.0513666666666667,0.711966666666667,0.0100333333333333,0.710566666666667,0.00963333333333333,0.0291666666666667,0.0993,0.275466666666667,0.424066666666667,0.162366666666667,0.379333333333333,0.208366666666667,0.310266666666667,0.2982,0.1344,0.191333333333333,0.052,390571722.233333,97642.9333333333,59.8333333333333,723.853333333333,653576.866666667,1633.93333333333,0.568666666666667,265873.133333333,664.7,196.993333333333,794785034946.333,198696258736.667,2
"control","GPC003150","PPC25",47,114.333333333333,5,72.3333333333333,23.0533333333333,17.1333333333333,2.4,7.13333333333333,26.5333333333333,18.0266666666667,36585.6666666667,93.82,26.6,-0.133333333333333,4759515.3,1189.9,4.88,4.42666666666667,-0.0553333333333333,36.4833333333333,36.37,36.5033333333333,0.133333333333333,40.51,31.86,-8.65666666666667,31.86,40.6,-8.74666666666667,9172.5,2293.16666666667,0.302,4160.56666666667,1040.13333333333,1.70666666666667,1.63333333333333,1.89666666666667,1.55666666666667,1.89666666666667,1.70666666666667,1.70333333333333,0.78,131.456666666667,32.8666666666667,0.0126666666666667,105.22,0.0606666666666667,0.7054,0.0111,0.7111,0.00893333333333333,0.0272,0.0948333333333333,0.289333333333333,0.4191,0.160566666666667,0.376266666666667,0.228033333333333,0.2977,0.280766666666667,0.136566666666667,0.200666666666667,0.052,230387777.8,57596.9333333333,44.9333333333333,548.06,511377.1,1278.46666666667,0.444666666666667,224537.333333333,561.366666666667,158.91,480775433907.667,120193858477,2
"control","GPC003160","PPC26",51.3333333333333,110.333333333333,9.33333333333333,68.3333333333333,14.0566666666667,17.5333333333333,3.96666666666667,4.43333333333333,46.8666666666667,19.57,28534,94.6133333333333,26.9,0.2,5102073.9,1275.53333333333,5.67333333333333,6.26666666666667,-0.1,34.5166666666667,34.4,34.6666666666667,0.263333333333333,37.4066666666667,29.5833333333333,-7.82333333333333,29.5833333333333,40.3933333333333,-10.8066666666667,7707.43333333333,1926.86666666667,0.308666666666667,2889.4,722.333333333333,1.81,1.71666666666667,2.04333333333333,1.70333333333333,2.04333333333333,1.82,1.80333333333333,2.21,220.94,55.2333333333333,0.0173333333333333,104.66,0.0636,0.6997,0.0126666666666667,0.707,0.0089,0.0299,0.104633333333333,0.288466666666667,0.407533333333333,0.1606,0.366266666666667,0.240366666666667,0.307333333333333,0.273133333333333,0.127333333333333,0.201,0.0543333333333333,271689111.133333,67922.3,56.5333333333333,718.74,476518.7,1191.3,0.414333333333333,176978.366666667,442.433333333333,267.943333333333,602631150927.333,150657537731.667,2
"control","GPC003170","PPC27",46.6666666666667,110.333333333333,4.66666666666667,68.3333333333333,14.4,18.5,3.36666666666667,5.53333333333333,47.5333333333333,20.2533333333333,26765.3333333333,94.0733333333333,27.3666666666667,0.666666666666667,5880634.56666667,1470.16666666667,6.88,6.39,-0.0806666666666667,35.2766666666667,35.15,35.3866666666667,0.24,36.6,30.2366666666667,-6.36333333333333,30.2366666666667,40.5633333333333,-10.3233333333333,8204.06666666667,2051,0.316,3164.86666666667,791.233333333333,1.77333333333333,1.60666666666667,2.01666666666667,1.70666666666667,2.01666666666667,1.78,1.76666666666667,3.69666666666667,247.24,61.81,0.0333333333333333,109.113333333333,0.0562333333333333,0.6405,0.0136333333333333,0.718233333333333,0.00966666666666667,0.0288,0.0936666666666667,0.264733333333333,0.4153,0.1879,0.3592,0.250866666666667,0.308866666666667,0.268566666666667,0.121633333333333,0.137333333333333,0.038,302694833.333333,75673.7333333333,61.5333333333333,783.85,490977.4,1227.43333333333,0.426666666666667,187839.266666667,469.6,337.576666666667,669462113036,167365694925.667,2
"control","GPC003190","PPC28",50,111,8,69,12.89,19.6333333333333,3.6,5.46666666666667,54,20.2966666666667,29171.3333333333,94.6766666666667,26.7,3.70435742265881e-17,5012741.23333333,1253.16666666667,5.57666666666667,5.99,-0.0556666666666667,35.4766666666667,35.3166666666667,35.51,0.193333333333333,36.16,31,-5.16,31,38.6666666666667,-7.67,8294.2,2073.56666666667,0.309,3418.8,854.7,1.76,1.69666666666667,1.96666666666667,1.72666666666667,1.96666666666667,1.76666666666667,1.76,3.34,239.296666666667,59.8233333333333,0.0173333333333333,104.64,0.0771333333333333,0.6653,0.0168333333333333,0.712366666666667,0.0102,0.0317333333333333,0.1029,0.274066666666667,0.3953,0.185833333333333,0.3555,0.268066666666667,0.292433333333333,0.253133333333333,0.125966666666667,0.194,0.0513333333333333,266381833.333333,66595.4666666667,51.7666666666667,690.77,508560.833333333,1271.43333333333,0.442,199091.233333333,497.7,323.153333333333,557259143764.333,139314535941,2
"control","GPC003220","PPC29",51.3333333333333,121.666666666667,9.33333333333333,79.6666666666667,4.68666666666667,14.7666666666667,6.13333333333333,2.43333333333333,122.6,17.05,32764.3333333333,79.6766666666667,25.3,-1.43333333333333,3967786.93333333,991.966666666667,4.69,3.33666666666667,-0.0563333333333333,36.0466666666667,35.9466666666667,36.1566666666667,0.206666666666667,37.6233333333333,30.78,-6.84,30.78,42.01,-11.2266666666667,7724.63333333333,1931.16666666667,0.293333333333333,3198,799.5,1.73333333333333,1.58,1.97,1.66666666666667,1.97,1.73666666666667,1.72666666666667,3.84333333333333,186.753333333333,46.69,-0.0346666666666667,103.593333333333,0.0895,0.647966666666667,0.0206666666666667,0.724633333333333,0.00933333333333333,0.027,0.0924666666666667,0.2586,0.4017,0.210866666666667,0.3496,0.285833333333333,0.277533333333333,0.238833333333333,0.1278,0.200333333333333,0.0473333333333333,208185444.466667,52046.3666666667,44.8666666666667,641.86,459747.433333333,1149.36666666667,0.399666666666667,186576.466666667,466.433333333333,287.916666666667,444742170471,111185542617.667,2
"control","GPC003240","PPC30",58,124.333333333333,16,82.3333333333333,7.26333333333333,14.4333333333333,6.1,2.4,104.333333333333,22.43,45999.6666666667,96.1033333333333,26.0666666666667,-0.666666666666667,6574359.76666667,1643.56666666667,7.74333333333333,7.7,-0.0503333333333333,34.9633333333333,34.8333333333333,35.06,0.226666666666667,37.4633333333333,30.2666666666667,-7.19666666666667,30.2666666666667,38.7366666666667,-8.47,9361.1,2340.3,0.313333333333333,3668.26666666667,917.033333333333,1.79,1.65666666666667,2,1.68,2,1.79333333333333,1.78333333333333,3.86,210.62,52.6533333333333,0.0573333333333333,111.2,0.0623333333333333,0.587533333333333,0.0175666666666667,0.738833333333333,0.0079,0.0211,0.0733,0.241233333333333,0.4281,0.228333333333333,0.348133333333333,0.280066666666667,0.2985,0.2465,0.118533333333333,0.107,0.0256666666666667,336703666.666667,84175.9333333333,61.2,791.823333333333,551896,1379.76666666667,0.48,208303.366666667,520.766666666667,312.99,647504659603.667,161875664901,2
"control","GPC003260","PPC31",50,121.666666666667,8,79.6666666666667,5.09,14.1333333333333,6.86666666666667,2.06666666666667,132.466666666667,20.45,55726.3333333333,86.9833333333333,28.5,1.76666666666667,4103539.26666667,1025.86666666667,5.81333333333333,8.66,-0.108,36.57,36.5633333333333,36.7833333333333,0.223333333333333,39.5933333333333,32.7566666666667,-6.83666666666667,32.7566666666667,43.92,-11.16,6672.73333333333,1668.16666666667,0.282,2754.96666666667,688.733333333333,1.71333333333333,1.54,1.86333333333333,1.58,1.86333333333333,1.71666666666667,1.71,4.47666666666667,218.956666666667,54.74,-0.0416666666666667,99.74,0.0968,0.699666666666667,0.0205333333333333,0.716933333333333,0.00933333333333333,0.0274333333333333,0.0949333333333333,0.274233333333333,0.411033333333333,0.183033333333333,0.352133333333333,0.277966666666667,0.2755,0.246466666666667,0.1318,0.256666666666667,0.0613333333333333,237216777.8,59304.2,54.1333333333333,804.126666666667,434886.233333333,1087.23333333333,0.378,177880.533333333,444.7,356.06,466605552901.667,116651304892,2
"control","GPC003280","PPC32",45.3333333333333,120.333333333333,3.33333333333333,78.3333333333333,9.65333333333333,8.8,5.7,1.53333333333333,60.2666666666667,17.2666666666667,26861.6666666667,95.0466666666667,25.9666666666667,-0.733333333333333,4674777.43333333,1168.7,5.06666666666667,3.58,-0.0433333333333333,39.0833333333333,39.0233333333333,39.1833333333333,0.156666666666667,38.9866666666667,33.46,-5.52333333333333,33.46,43.8866666666667,-10.4266666666667,8922.63333333333,2230.66666666667,0.32,4170.53333333333,1042.63333333333,1.61,1.48333333333333,1.82,1.61,1.82,1.61333333333333,1.60666666666667,3.58333333333333,212.883333333333,53.22,0.0406666666666667,105.25,0.0745666666666667,0.666933333333333,0.0167333333333333,0.722,0.0096,0.0251,0.0853,0.274266666666667,0.413433333333333,0.1923,0.364766666666667,0.258033333333333,0.282733333333333,0.255433333333333,0.135033333333333,0.195666666666667,0.0466666666666667,237890666.666667,59472.6666666667,43.9666666666667,699.706666666667,537693.566666667,1344.2,0.467666666666667,242957.8,607.4,304.326666666667,507706355444.333,126926505527.667,2
"control","GPC003300","PPC33",61.6666666666667,127,19.6666666666667,85,5.86666666666667,4.8,7.46666666666667,0.633333333333333,102.333333333333,17.58,27449.6666666667,85.61,27.7666666666667,1.06666666666667,4358872.5,1089.7,5.28333333333333,4.52,-0.0403333333333333,35.2766666666667,35.17,35.3166666666667,0.146666666666667,36.2833333333333,30.5866666666667,-5.69666666666667,30.5866666666667,38.1733333333333,-7.58333333333333,7412.4,1853.1,0.281333333333333,3182,795.5,1.76,1.68333333333333,1.97666666666667,1.73666666666667,1.97666666666667,1.76666666666667,1.76,3.46666666666667,194.73,48.6833333333333,0.0253333333333333,103.243333333333,0.0617333333333333,0.7342,0.0107666666666667,0.697833333333333,0.0113666666666667,0.0330333333333333,0.108433333333333,0.3075,0.394,0.145733333333333,0.389266666666667,0.208833333333333,0.290066666666667,0.288166666666667,0.1488,0.239666666666667,0.064,207606777.8,51901.7333333333,49.7,647.156666666667,418021.1,1045.03333333333,0.363666666666667,178834,447.066666666667,296.01,495516405495.333,123879018040.667,2
"control","GPC003310","PPC34",59,122.666666666667,17,80.6666666666667,9.17,17,5.26666666666667,3.23333333333333,81.7333333333333,22.1233333333333,26572.6666666667,95.6266666666667,28.3666666666667,1.66666666666667,7402497.1,1850.6,7.5,8.51333333333333,-0.0766666666666667,33.68,33.6166666666667,33.7033333333333,0.0866666666666667,38.4233333333333,29.3666666666667,-9.05666666666667,29.3666666666667,37.6233333333333,-8.25666666666667,10693.6666666667,2673.43333333333,0.354666666666667,4301.53333333333,1075.33333333333,1.84666666666667,1.74333333333333,2.05,1.63333333333333,2.05,1.85,1.84666666666667,3.7,220.966666666667,55.24,0.034,101.05,0.0809666666666667,0.723833333333333,0.0169,0.709633333333333,0.0107333333333333,0.0310333333333333,0.103966666666667,0.277666666666667,0.401166666666667,0.1754,0.368366666666667,0.243466666666667,0.282933333333333,0.2675,0.140233333333333,0.255333333333333,0.0646666666666667,352848888.866667,88212.2333333333,60.4666666666667,839.01,583207.666666667,1458,0.507333333333333,219113.666666667,547.8,349.35,745257823321,186314705830.333,2
"control","GPC003320","PPC35",61.6666666666667,116.666666666667,19.6666666666667,74.6666666666667,10.8033333333333,7.56666666666667,5.96666666666667,1.26666666666667,67.8666666666667,21.7333333333333,21050.6666666667,85.3666666666667,27.1,0.4,5451836.16666667,1362.93333333333,4.17,3.6,-0.0253333333333333,37.6333333333333,37.4533333333333,37.6333333333333,0.183333333333333,38.5133333333333,32.2766666666667,-6.23333333333333,32.2766666666667,39.5,-7.22333333333333,10833.2666666667,2708.3,0.398666666666667,5005.13333333333,1251.26666666667,1.66666666666667,1.68,1.88333333333333,1.64333333333333,1.88333333333333,1.67333333333333,1.66666666666667,1.60333333333333,138.793333333333,34.6966666666667,-0.009,104.756666666667,0.0717,0.679333333333333,0.0147666666666667,0.7171,0.00763333333333333,0.0246,0.0892,0.288966666666667,0.415333333333333,0.1743,0.361333333333333,0.260333333333333,0.2971,0.2554,0.127266666666667,0.195666666666667,0.0483333333333333,295873555.566667,73968.4,43.4333333333333,519.143333333333,678844.833333333,1697.1,0.590333333333333,289214.766666667,723,186.95,623814114541,155953695302,2
"control","GPC003330","PPC36",59.3333333333333,121.666666666667,17.3333333333333,79.6666666666667,8.95333333333333,7.8,5.76666666666667,1.36666666666667,71.8,18.8633333333333,29996.3333333333,94.13,26.8666666666667,0.166666666666667,5364548.76666667,1341.13333333333,4.79666666666667,4.58,-0.0356666666666667,39.51,39.36,39.5333333333333,0.176666666666667,40.72,35.6566666666667,-5.06666666666667,35.6566666666667,42.8,-7.14333333333333,10741.9333333333,2685.46666666667,0.339666666666667,5199.03333333333,1299.76666666667,1.59333333333333,1.53333333333333,1.73,1.56,1.73,1.6,1.59333333333333,2.28333333333333,153.473333333333,38.3666666666667,0.001,104.28,0.0641666666666667,0.707366666666667,0.0118666666666667,0.708366666666667,0.00893333333333333,0.0262,0.0969,0.302566666666667,0.4081,0.1572,0.373033333333333,0.236533333333333,0.3018,0.2709,0.1326,0.213,0.0553333333333333,285007444.433333,71251.8666666667,45.2,617.06,628577.766666667,1571.46666666667,0.546333333333333,291020.466666667,727.566666666667,245.99,522028476732.667,130507285849.667,2
"control","GPC003350","PPC37",55.3333333333333,111,13.3333333333333,69,7.68,7.46666666666667,6.8,1.13333333333333,88.6666666666667,20.1366666666667,51703.6666666667,95.8733333333333,26.9,0.2,4806290.73333333,1201.56666666667,4.18666666666667,2.18333333333333,-0.014,39.7333333333333,39.6266666666667,39.7733333333333,0.146666666666667,38.1633333333333,37.5866666666667,-0.573333333333333,37.5866666666667,43.1233333333333,-5.53,9630.63333333333,2407.66666666667,0.401,4830.33333333333,1207.56666666667,1.58333333333333,1.48,1.66,1.65333333333333,1.66,1.59333333333333,1.58,1.37,119.47,29.8666666666667,-0.0333333333333333,101.056666666667,0.0852333333333333,0.711966666666667,0.0154666666666667,0.730566666666667,0.0085,0.0222666666666667,0.0793333333333333,0.2604,0.417566666666667,0.211966666666667,0.368733333333333,0.2628,0.2782,0.2459,0.1382,0.256666666666667,0.059,273193888.866667,68298.4666666667,42.5,558.126666666667,642980.4,1607.46666666667,0.559333333333333,306601.933333333,766.5,160.856666666667,591114357166,147778422625,2
"control","GPC003370","PPC38",67.6666666666667,117,25.6666666666667,75,10.7933333333333,8.86666666666667,5.6,1.6,77.9333333333333,24.8266666666667,55384.6666666667,94.4133333333333,25.7,-1.03333333333333,7064549.26666667,1766.13333333333,5.47666666666667,4.13,-0.0266666666666667,36.9133333333333,36.93,36.9066666666667,-0.0266666666666667,38.6,34.68,-3.92,34.68,38.45,-3.76333333333333,12826.3,3206.56666666667,0.412666666666667,5900.06666666667,1475.03333333333,1.69,1.63333333333333,1.76333333333333,1.63,1.76333333333333,1.69,1.68666666666667,1.17333333333333,164.066666666667,41.0166666666667,0.0346666666666667,103.496666666667,0.0623333333333333,0.726566666666667,0.0104666666666667,0.700266666666667,0.0120666666666667,0.0315,0.1081,0.301833333333333,0.391866666666667,0.154633333333333,0.378766666666667,0.2208,0.307533333333333,0.2787,0.135466666666667,0.227,0.0633333333333333,351126611.1,87781.6666666667,48.4333333333333,688.05,719835.333333333,1799.56666666667,0.626333333333333,316076.5,790.2,185.463333333333,717067213416,179266970020.667,2
