"treatment","g2pname","genotype","DASanthesis","DASmaturity","DATanthesis","DATmaturity","fruitno","fruitlength","fruitwidth","fruitshapeindex","fruitweight","yield","pollenconcentration","pollenactivity","cluster"
"stress2","GPC017100","PPC116",66,94,30,58,3.90666666666667,2.16666666666667,4.29333333333333,0.503333333333333,18.1666666666667,0.533333333333333,16514.3333333333,8.17,2
"stress2","GPC017170","PPC117",64.6666666666667,95.3333333333333,28.6666666666667,59.3333333333333,11.0033333333333,7.26,2.43333333333333,3,13.0833333333333,1.12333333333333,24659.6666666667,7.96333333333333,2
"stress2","GPC017640","PPC118",69,108,33,72,285.723333333333,3.66666666666667,1,3.66,1.8,3.92,5946,30.4133333333333,2
"stress2","GPC017680","PPC119",73.6666666666667,95,37.6666666666667,59,14.21,2.5,2.56666666666667,0.97,5.5,0.553333333333333,6506,2.97666666666667,2
"stress2","GPC017710","PPC120",63,97.3333333333333,27,61.3333333333333,21.8466666666667,6.76666666666667,2.76666666666667,2.44333333333333,16.2,2.61666666666667,10110.8117738187,20.7907784663052,2
"stress2","GPC017760","PPC121",66,91,30,55,16.0333333333333,7.33333333333333,2.69,2.72666666666667,16.31,2.19666666666667,29640.6666666667,7.25666666666667,2
"stress2","GPC017800","PPC122",80,113,44,77,11.1233333333333,1.19333333333333,1.33333333333333,0.896666666666667,1.18333333333333,0.103333333333333,13605.6666666667,15.3533333333333,2
"stress2","GPC018020","PPC123",68.6666666666667,99.6473906369916,32.6666666666667,62.5031082118189,16.9862754123514,5.22331416155419,4.51415388548057,1.6262768404908,35.8529473415133,3.7229858183212,17772.3333333333,7.54666666666667,2
"stress2","GPC018160","PPC124",80,110.942171910975,44,71.5093246354566,61.4866666666667,2.35,0.916666666666667,2.53333333333333,1.46666666666667,0.79,9196.66666666667,8.85,2
"stress2","GPC018220","PPC125",67.6666666666667,92.6666666666667,31.6666666666667,56.6666666666667,16.1233333333333,9.43333333333333,2.16666666666667,4.35333333333333,11.6,1.42,26397.3333333333,2.27333333333333,2
"stress2","GPC018240","PPC126",64.6666666666667,93.3333333333333,28.6666666666667,57.3333333333333,24.4233333333333,8.04333333333333,2.29,3.50666666666667,9.82333333333333,1.84333333333333,20990,9.77,2
"stress2","GPC018750","PPC127",73,102,37,66,11.75,6.06666666666667,1.93333333333333,3.14333333333333,7.45666666666667,0.643333333333333,31807.6666666667,18.15,2
"stress2","GPC018850","PPC128",63,93.3333333333333,27,57.3333333333333,27.1733333333333,6.31666666666667,2.46666666666667,2.58666666666667,10.7333333333333,1.99666666666667,11840.3333333333,4.96333333333333,2
"stress2","GPC019210","PPC129",60.3333333333333,87.3333333333333,24.3333333333333,51.3333333333333,84.36,4.36666666666667,0.933333333333333,4.66666666666667,1.46666666666667,0.853333333333333,10130,18.8933333333333,2
"stress2","GPC019440","PPC130",64.6666666666667,105.294781273983,28.6666666666667,67.0062164236378,31.0892174913694,6.41329498977505,3.86164110429448,2.46922034764826,33.7725613496933,6.65263830330906,12586.6666666667,4.04,2
"stress2","GPC020320","PPC131",67.6666666666667,95,31.6666666666667,59,10.91,4.83333333333333,3.3,1.46333333333333,16.8666666666667,1.52666666666667,29066.6666666667,16.17,2
"stress2","GPC020380","PPC132",80.3333333333333,98.6666666666667,44.3333333333333,62.6666666666667,13.4533333333333,4,3.13333333333333,1.27666666666667,10.4,1.04,27324.9568809708,39.8715569326104,2
"stress2","GPC020400","PPC133",72,102,36,66,6.51,3.5,3.91666666666667,0.87,23,0.97,19872.3333333333,9.11,2
"stress2","GPC020470","PPC134",65.3333333333333,96,29.3333333333333,60,10.05,2.74,4.90666666666667,0.59,37.11,2.84333333333333,15664,5.53,2
"stress2","GPC020560","PPC135",68.6666666666667,101,32.6666666666667,65,13.1566666666667,6.23333333333333,4.33333333333333,1.43666666666667,34,3.25,44546.6666666667,6.38,2
"stress2","GPC020570","PPC136",69,106,33,70,7.77333333333333,7.57666666666667,5.29333333333333,1.43333333333333,53.7166666666667,3.09333333333333,41234.6666666667,7.16666666666667,2
"stress2","GPC020720","PPC137",69,104.628114607316,33,66.3395497569711,42.2188262370541,7.01994248466258,2.79246165644172,3.26883052147239,22.3588420245399,8.12895745496359,42031.3333333333,7.82,2
"stress2","GPC022230","PPC138",73.6666666666667,116.666666666667,37.6666666666667,80.6666666666667,218.333333333333,1.63333333333333,1.4,1.17333333333333,1.6,2.57666666666667,4751,2.74,2
"stress2","GPC022280","PPC139",61.6666666666667,92.6666666666667,25.6666666666667,56.6666666666667,35.3233333333333,5.33333333333333,1.83333333333333,2.93,5.71666666666667,1.49333333333333,21875.3333333333,3.04666666666667,2
"stress2","GPC022290","PPC140",73.3333333333333,105.294781273983,37.3333333333333,67.0062164236378,28.4925508247027,7.34662832310838,3.19497443762781,2.84588701431493,25.9058946830266,5.50263830330906,7059.66666666667,2.62666666666667,2
"stress2","GPC022310","PPC141",73,109,37,73,23.31,2.75,4.86,0.56,29.5566666666667,4.55,48588,5.33333333333333,2
"stress2","GPC022320","PPC142",69,102,33,66,3.70666666666667,2.46666666666667,4.06666666666667,0.616666666666667,18.3333333333333,0.376666666666667,24824,8.73666666666667,2
"stress2","GPC022360","PPC143",60.3333333333333,93.3333333333333,24.3333333333333,57.3333333333333,43.3566666666667,1.53333333333333,2.06666666666667,0.743333333333333,3.73333333333333,1.18333333333333,10671,2.82,2
"stress2","GPC022560","PPC144",63.3333333333333,90.6666666666667,27.3333333333333,54.6666666666667,8.97,5.01666666666667,4.95,1.00666666666667,40.3666666666667,2.53333333333333,44285,4.50666666666667,2
"stress2","GPC022570","PPC145",80.3333333333333,116.980723970325,44.3333333333333,79.8364415451522,14.722942079018,3.50664749488753,2.59748721881391,1.56294350715746,10.11961400818,2.72965248498786,18150.6235476375,39.8448902659437,2
"stress2","GPC022630","PPC146",69,99.6666666666667,33,63.6666666666667,4.36666666666667,2.97333333333333,4.58333333333333,0.626666666666667,27.9733333333333,1.13666666666667,20537.4784404854,21.9741117996385,2
"stress2","GPC022660","PPC147",76,96,40,60,2.33333333333333,3.53333333333333,3.3,1.06666666666667,11.4,0.203333333333333,35278.3333333333,3.00666666666667,2
"stress2","GPC022700","PPC148",73,102,37,66,22.1733333333333,2.26666666666667,2.63333333333333,0.863333333333333,6.13333333333333,0.973333333333333,11628,4.14,2
"stress2","GPC022870","PPC149",59,95,23,59,9.49,3.26666666666667,1.38333333333333,2.37666666666667,2.46666666666667,0.193333333333333,3089.66666666667,3.78,2
"stress2","GPC022910","PPC150",63,110.666666666667,27,74.6666666666667,5.32333333333333,3.61666666666667,1.4,2.66333333333333,2.83333333333333,0.123333333333333,14462.3333333333,1.54,2
"stress2","GPC023000","PPC151",69.6666666666667,96,33.6666666666667,60,26.06,2.13333333333333,2.93333333333333,0.733333333333333,7.93333333333333,1.68666666666667,10945.6666666667,3.23,2
"stress2","GPC023040","PPC152",69,94,33,58,10.48,3.1,3.76666666666667,0.83,16.5,1.39,56903.6666666667,4.86,2
"stress2","GPC023060","PPC153",56.6666666666667,89.3333333333333,20.6666666666667,53.3333333333333,71.42,2.96666666666667,1.23333333333333,2.41,2.13333333333333,1.13666666666667,6999.66666666667,1.86666666666667,2
"stress2","GPC023070","PPC154",72,96,36,60,14.02,4.91666666666667,4.86666666666667,1.01,28.3666666666667,2.89,49641.6666666667,6.68,2
"stress2","GPC026050","CM334",66,106,30,70,310.64,5.06666666666667,0.833333333333333,6.09333333333333,1.53333333333333,3.42666666666667,12590.3333333333,20.8766666666667,2
"stress2","GPC026050","PPC155",59,101.647390636992,23,64.5031082118189,23.872942079018,4.79998082822086,1.72415388548057,3.1962768404908,8.78628067484663,2.85631915165453,13458.3333333333,19.7766666666667,2
"stress2","GPC027390","PPC156",73,138.666666666667,37,102.666666666667,30.4166666666667,7.71,1.36666666666667,5.67,4.31,0.876666666666667,7233,7.49,2
"stress2","GPC027460","PPC157",64.6666666666667,96.6666666666667,28.6666666666667,60.6666666666667,3.84,4.96666666666667,4.72333333333333,1.04666666666667,28.5233333333333,0.736666666666667,25247.3333333333,9.26333333333333,2
"stress2","GPC027470","PPC158",63,93.3333333333333,27,57.3333333333333,5.09666666666667,4.11,4.07,1.00333333333333,22.3066666666667,0.73,25495.3333333333,14.6133333333333,2
"stress2","GPC027530","PPC159",69,96,33,60,3.45666666666667,3.08333333333333,4.83333333333333,0.63,24.3333333333333,0.653333333333333,17199.6666666667,13.99,2
"stress2","GPC027630","PPC160",63,96,27,60,55.1866666666667,4.86666666666667,1.53333333333333,3.17333333333333,4.66666666666667,1.88666666666667,30974.3333333333,1.00666666666667,2
"stress2","GPC028460","PPC161",66,94,30,58,25.8666666666667,4.06666666666667,2.2,1.84666666666667,5.6,1.09,6753.66666666667,3.39666666666667,2
"stress2","GPC028750","PPC162",73.3333333333333,97.3333333333333,37.3333333333333,61.3333333333333,26.3233333333333,7.81666666666667,3.31,2.39,19.7166666666667,4.05333333333333,53349.6666666667,17.25,2
"stress2","GPC028850","PPC163",59,93.3333333333333,23,57.3333333333333,18.82,8.49,4.02333333333333,2.12333333333333,35.1766666666667,5.00333333333333,27615.3333333333,10.41,2
"stress2","GPC029020","PPC164",61.6666666666667,94,25.6666666666667,58,18.58,3.96666666666667,4.2,0.943333333333333,19.5,2.69333333333333,13356.6666666667,9.09666666666667,2
"stress2","GPC029280","PPC165",77.6666666666667,95,41.6666666666667,59,6.08,1.76666666666667,3.21666666666667,0.55,10.7,0.523333333333333,21875.6666666667,8.68666666666667,2
"stress2","GPC029740","PPC166",64.6666666666667,110.666666666667,28.6666666666667,74.6666666666667,46.4133333333333,9.7,1.4,6.93,6.06666666666667,2.09,23668.1451071521,28.5841117996385,2
"stress2","GPC029750","PPC167",66,96,30,60,77.8866666666667,5.46666666666667,1.03333333333333,5.30333333333333,2,1.16333333333333,22572.6666666667,5.97666666666667,2
"stress2","GPC029760","PPC168",70,98,34,62,43.3566666666667,6.3,0.966666666666667,6.55333333333333,2.73333333333333,0.883333333333333,8785.33333333333,4.18666666666667,2
"stress2","GPC029990","PPC169",61.6666666666667,98,25.6666666666667,62,93.2166666666667,7.76666666666667,1.56666666666667,4.95666666666667,5.06666666666667,3.51666666666667,20394,16.2966666666667,2
"stress2","GPC030530","PPC170",72,110.942171910975,36,71.5093246354566,42.2188262370541,7.01994248466258,2.79246165644172,3.26883052147239,22.3588420245399,8.12895745496359,26321,25.2733333333333,2
"stress2","GPC032590","PPC171",73,101,37,65,10.12,3.26666666666667,3.06666666666667,1.07,9.6,0.75,27182,9.28,2
"stress2","GPC032640","PPC172",72,110.666666666667,36,74.6666666666667,7.25,2.53333333333333,2.36666666666667,1.07,6,0.276666666666667,17423.3333333333,7.13333333333333,2
"stress2","GPC032660","PPC173",73,109.294781273983,37,71.0062164236378,28.4792174913694,6.34662832310838,3.02830777096115,2.65588701431493,23.5725613496933,5.48263830330906,43595.3333333333,2.16333333333333,2
"stress2","GPC032730","PPC174",61.6666666666667,120,25.6666666666667,84,212.89,2.33333333333333,1.13333333333333,2.06666666666667,0.933333333333333,1.43,22353.3333333333,17.5,2
"stress2","GPC032740","PPC175",60.3333333333333,100.333333333333,24.3333333333333,64.3333333333333,28.5933333333333,8.9,3.36666666666667,2.64666666666667,24.2666666666667,5.13666666666667,60359.6666666667,37.46,2
"stress2","GPC033290","PPC176",80,101,44,65,3.60666666666667,3.75,4.83333333333333,0.773333333333333,29.1666666666667,0.813333333333333,30833.6666666667,9.09666666666667,2
"stress2","GPC033360","PPC177",84,120,48,84,51.7833333333333,6.2,1.9,3.26333333333333,6.8,2.64666666666667,38111.3333333333,15.8133333333333,2
"stress2","GPC033480","PPC178",69,94,33,58,8.56,2.31666666666667,2.85,0.81,12.2666666666667,0.796666666666667,26122.3333333333,5.95,2
"stress2","GPC034830","PPC179",72,121.666666666667,36,85.6666666666667,86.9933333333333,1.73333333333333,2.16666666666667,0.796666666666667,4.33333333333333,2.83,5117.33333333333,3.11666666666667,2
"stress2","GPC035430","PPC180",63,97.3333333333333,27,61.3333333333333,15.63,2.66666666666667,1.94666666666667,1.36666666666667,2.73333333333333,0.286666666666667,8862,5.33,2
"stress2","GPC035440","PPC181",73,126,37,90,7.66333333333333,4.86666666666667,2.41,2.02,9.24333333333333,0.536666666666667,31569.3333333333,5.37,2
"stress2","GPC036000","PPC182",72,101.647390636992,36,64.5031082118189,16.8596087456847,6.25664749488753,2.93082055214724,2.38961017382413,18.5362806748466,3.07631915165453,25749,0.703333333333333,2
"stress2","GPC036020","PPC183",61.6666666666667,93.3333333333333,25.6666666666667,57.3333333333333,11.62,6.50333333333333,2.8,2.30333333333333,13.7066666666667,1.29,27215.6666666667,2.68333333333333,2
"stress2","GPC037070","PPC184",72,104,36,68,10.5233333333333,3.89333333333333,1.03333333333333,3.76,2.45,0.2,18241.6666666667,2.75333333333333,2
"stress2","GPC039160","PPC185",84.3333333333333,110.942171910975,48.3333333333333,71.5093246354566,42.2188262370541,7.01994248466258,2.79246165644172,3.26883052147239,22.3588420245399,8.12895745496359,29451.1451071521,27.5607784663052,2
"stress2","GPC039200","PPC186",76.3333333333333,120.980723970325,40.3333333333333,83.8364415451522,17.2262754123514,4.11664749488753,2.76415388548057,1.73294350715746,12.11961400818,2.87965248498786,17173.3333333333,3.22333333333333,2
"stress2","GPC040670","PPC187",72,94,36,58,6.45333333333333,5.56666666666667,2.7,2.06666666666667,14.2,0.676666666666667,33430.6666666667,4.13,2
"stress2","GPC042150","PPC188",60.3333333333333,90.6666666666667,24.3333333333333,54.6666666666667,17.7233333333333,1.96666666666667,1.03333333333333,1.91,0.733333333333333,0.0966666666666667,8654.66666666667,3.65,2
"stress2","GPC042610","PPC189",72,94,36,58,5.40333333333333,7.48333333333333,1.09333333333333,6.95666666666667,2.62333333333333,0.113333333333333,16066.3333333333,7.07,2
"stress2","GPC043060","PPC190",80,115.333333333333,44,79.3333333333333,5.42,4.3,1.3,3.70666666666667,5.86666666666667,0.223333333333333,20208.3333333333,5.59666666666667,2
"stress2","GPC043310","PPC191",66,87.3333333333333,30,51.3333333333333,67.6033333333333,8.1,1.13333333333333,7.21333333333333,3.73333333333333,1.88333333333333,34795.3333333333,11.7733333333333,2
"stress2","GPC043540","PPC192",84,110.314057303658,48,73.1697748784855,14.4462754123514,6.20664749488753,4.29748721881391,1.85961017382413,34.51961400818,2.84631915165453,7800,4.85333333333333,2
"stress2","GPC044910","PPC193",72,105.294781273983,36,67.0062164236378,28.4792174913694,5.17996165644172,2.52830777096115,2.42922034764826,16.2392280163599,5.42930496997573,38106.6235476375,42.6248902659437,2
"stress2","GPC045100","PPC194",72,99.6473906369916,36,62.5031082118189,19.492942079018,6.83998082822086,2.01415388548057,3.85294350715746,11.72961400818,2.97965248498786,17142.3333333333,11.36,2
"stress2","GPC045230","PPC195",72,96,36,60,9.27666666666667,8.00666666666667,2.07333333333333,3.9,11.1,0.673333333333333,17770.6666666667,9.91333333333333,2
"stress2","GPC046740","PPC196",66.3333333333333,117.333333333333,30.3333333333333,81.3333333333333,7.09,5,4.72333333333333,1.05333333333333,35.0433333333333,1.61333333333333,19714.3333333333,6.07666666666667,2
"stress2","GPC047230","PPC197",61.6666666666667,84,25.6666666666667,48,66.7933333333333,7.7,1.07666666666667,7.11,3.51666666666667,1.63,17536,5.68,2
"stress2","GPC049280","PPC198",61.6666666666667,94,25.6666666666667,58,144.423333333333,2.16666666666667,1.03333333333333,2.1,1.06666666666667,1.19333333333333,21902.6666666667,32.5,2
"stress2","GPC049320","PPC199",69,115.333333333333,33,79.3333333333333,49.2433333333333,1.53333333333333,1.16666666666667,1.31666666666667,0.733333333333333,0.236666666666667,6205,12.9833333333333,2
"stress2","GPC049520","PPC200",66,94,30,58,17.2733333333333,3.32333333333333,2.22333333333333,1.50333333333333,5.95666666666667,0.716666666666667,40216,12.4033333333333,2
"stress2","GPC049530","PPC201",66,106,30,70,34.4766666666667,6.5,1.53333333333333,4.24333333333333,5.46666666666667,1.39666666666667,22773.6666666667,16.5066666666667,2
"stress2","GPC049590","PPC202",59,94,23,58,125.886666666667,6.63333333333333,1.26666666666667,5.31666666666667,3.46666666666667,3.29,13800.6666666667,27.2766666666667,2
"stress2","GPC049830","PPC203",76,118,40,82,20.8533333333333,3.23333333333333,2.5,1.3,8.6,1.29333333333333,25678,2.88666666666667,2
"stress2","GPC049890","PPC204",58,90,22,54,55.4933333333333,13.9333333333333,1.1,12.6933333333333,6.66666666666667,2.76333333333333,27860.3333333333,10.4333333333333,2
"stress2","GPC050150","PPC1",54.3333333333333,91.3333333333333,18.3333333333333,55.3333333333333,34.7133333333333,3.13333333333333,1.56666666666667,1.96333333333333,2.8,0.92,14172,17.0066666666667,2
"stress2","GPC050330","PPC205",69,96,33,60,30.03,7.8,2.16666666666667,3.6,12.2666666666667,2.78333333333333,14164,3.98666666666667,2
"stress2","GPC050550","PPC206",62.3333333333333,98,26.3333333333333,62,49.8933333333333,10.6666666666667,1.73333333333333,6.21666666666667,10.9333333333333,4.28,21102,3.87333333333333,2
"stress2","GPC051290","PPC207",66,96,30,60,23.9633333333333,4.93333333333333,4.26666666666667,1.15333333333333,22.1333333333333,3.99333333333333,40395,6.37666666666667,2
"stress2","GPC057060","PPC208",64.6666666666667,95.3333333333333,28.6666666666667,59.3333333333333,16.0466666666667,11.4666666666667,1.76666666666667,6.65333333333333,10.9333333333333,1.32,8143.66666666667,0.303333333333333,2
"stress2","GPC060200","PPC209",72,94,36,58,17.25,5.47666666666667,3.45666666666667,1.58666666666667,18.9766666666667,2.72333333333333,48266.6666666667,9.08,2
"stress2","GPC060460","PPC210",67.6666666666667,99,31.6666666666667,63,15.39,5.1,2.35666666666667,2.28666666666667,9.13333333333333,0.98,75718.3333333333,19.15,2
"stress2","GPC060540","PPC211",80.3333333333333,102.647390636992,44.3333333333333,65.5031082118189,19.1062754123514,4.48998082822086,4.16415388548057,1.52294350715746,26.21961400818,4.04965248498786,29759,7.41333333333333,2
"stress2","GPC061390","PPC217",72,120,36,84,53.92,6.76666666666667,1.2,5.65,3.06666666666667,1.22666666666667,32661.3333333333,14.3266666666667,2
"stress2","GPC061670","PPC218",72,132,36,96,94.1433333333333,8.2,1,8.2,3.12666666666667,2.22666666666667,27770.3333333333,8.22,2
"stress2","GPC061940","PPC219",84,140,48,104,60.3633333333333,3.36666666666667,0.933333333333333,3.62,1.26666666666667,0.586666666666667,16713.9568809708,44.2815569326104,2
"stress2","GPC062700","PPC220",56.6666666666667,90,20.6666666666667,54,31.79,2,2.5,0.796666666666667,6.46666666666667,1.58333333333333,54117.3333333333,12.1,2
"stress2","GPC063310","PPC221",76,134,40,98,236.75,2.8,0.85,3.29666666666667,0.8,1.40333333333333,11437.3333333333,10.1633333333333,2
"stress2","GPC063560","PPC222",72,140,36,104,33.1366666666667,5.56,1.27666666666667,4.38666666666667,3.06666666666667,0.813333333333333,20413.6666666667,26.41,2
"stress2","GPC063760","PPC223",69,110,33,74,24.11,6.36666666666667,1.53333333333333,4.30666666666667,5.26666666666667,0.776666666666667,37858.3333333333,18.8766666666667,2
"stress2","GPC063810","PPC224",77.6666666666667,140,41.6666666666667,104,38.0633333333333,5.83333333333333,0.7,8.34,1.13333333333333,0.353333333333333,7587.33333333333,14.0233333333333,2
"stress2","GPC063820","PPC225",69,109,33,73,133.73,6.56666666666667,1.36666666666667,4.81666666666667,4.26666666666667,4.21,19399.6666666667,16.27,2
"stress2","GPC063880","PPC226",76,140,40,104,90.01,4.9,1.1,4.49333333333333,2.33333333333333,1.80333333333333,31719.6666666667,26.4166666666667,2
"stress2","GPC064390","PPC227",63,98,27,62,20.6166666666667,1.58333333333333,1.93333333333333,0.82,2.66666666666667,0.366666666666667,4642.33333333333,11.79,2
"stress2","GPC065060","PPC228",58,90,22,54,49.0366666666667,3.73333333333333,2.33333333333333,1.6,6.4,2.32333333333333,34970.3333333333,14.49,2
"stress2","GPC065810","PPC229",76,109.333333333333,40,73.3333333333333,16.9533333333333,5.45,3.06666666666667,1.76333333333333,12.4666666666667,1.45,80941,9.05333333333333,2
"stress2","GPC066460","PPC230",69,120.628114607316,33,82.3395497569711,30.4125508247027,5.51329498977505,2.52830777096115,2.59588701431493,16.0725613496933,5.47930496997573,9319,2.05333333333333,2
"stress2","GPC067390","PPC231",60.3333333333333,87.3333333333333,24.3333333333333,51.3333333333333,141.476666666667,4.06666666666667,1.4,2.92666666666667,2.73333333333333,3.14333333333333,12447,4.22333333333333,2
"stress2","GPC067430","PPC232",61.6666666666667,98,25.6666666666667,62,90.6033333333333,5.65,1.76,3.22666666666667,4.86666666666667,3.25666666666667,18835.3333333333,4.22,2
"stress2","GPC068750","PPC233",72.6666666666667,114.980723970325,36.6666666666667,77.8364415451522,41.3662754123514,5.03998082822086,1.66415388548057,3.58961017382413,8.58628067484663,3.04965248498786,6380,4.56333333333333,2
"stress2","GPC070980","PPC235",66,95,30,59,27.7633333333333,5.9,1.8,3.27666666666667,7.46666666666667,1.52333333333333,16438.3333333333,1.27,2
"stress2","GPC071220","PPC236",70.6666666666667,99,34.6666666666667,63,4.76666666666667,4.22,5.28,0.796666666666667,42.4466666666667,1.57,36705,2.14666666666667,2
"stress2","GPC071980","PPC237",73,99.6473906369916,37,62.5031082118189,42.2188262370541,7.01994248466258,2.79246165644172,3.26883052147239,22.3588420245399,8.12895745496359,13453.6666666667,3.19333333333333,2
"stress2","GPC073010","PPC238",63.3333333333333,87.3333333333333,27.3333333333333,51.3333333333333,37.4333333333333,6.73333333333333,2.16666666666667,3.11666666666667,9.93333333333333,2.95333333333333,54241,5.04,2
"stress2","GPC073080","PPC239",80,110.942171910975,44,71.5093246354566,42.2188262370541,7.01994248466258,2.79246165644172,3.26883052147239,22.3588420245399,8.12895745496359,6409,2.71666666666667,2
"stress2","GPC073850","PPC212",69,138,33,102,9.37666666666667,1.83333333333333,1.86666666666667,1.01333333333333,1.93333333333333,0.13,15174,16.74,2
"stress2","GPC074430","PPC240",58,94,22,58,14.64,4.7,2.6,1.80666666666667,9.06666666666667,0.973333333333333,7208,0.696666666666667,2
"stress2","GPC076940","PPC241",63.3333333333333,95,27.3333333333333,59,105.263333333333,9.2,1.23333333333333,7.46333333333333,4.73333333333333,3.42,30556,13.1766666666667,2
"stress2","GPC078190","PPC242",69,117.666666666667,33,81.6666666666667,49.9366666666667,5.6,1.83333333333333,3.02,6.53333333333333,2.49666666666667,22747,6.20666666666667,2
"stress2","GPC078540","PPC243",59,120,23,84,34.19,4.33333333333333,2.66666666666667,1.62666666666667,7.33333333333333,1.80333333333333,22303,22.6266666666667,2
"stress2","GPC079790","PPC244",66,94.3333333333333,30,58.3333333333333,32.3,6.46666666666667,2.63333333333333,2.46,12.0666666666667,3.16666666666667,41735.6666666667,14.4366666666667,2
"stress2","GPC082220","PPC245",56.6666666666667,85,20.6666666666667,49,52.1766666666667,6.83333333333333,1.56666666666667,4.32666666666667,5.26666666666667,1.66,48235.6666666667,22.3966666666667,2
"stress2","GPC082720","PPC246",66,124.666666666667,30,88.6666666666667,76.11,3.03333333333333,1.13333333333333,2.67,1.06666666666667,0.643333333333333,11332.3333333333,14.44,2
"stress2","GPC083270","PPC247",69,106,33,70,8.21666666666667,3.37666666666667,2.12666666666667,1.60666666666667,6.52666666666667,0.443333333333333,3699.33333333333,5.42333333333333,2
"stress2","GPC084560","PPC248",66,96.3333333333333,30,60.3333333333333,63.1033333333333,6.31666666666667,1.28333333333333,5.09333333333333,5.5,2.85666666666667,15901.6666666667,4.12,2
"stress2","GPC092760","PPC249",58,88.3333333333333,22,52.3333333333333,31.6933333333333,9.23333333333333,1.36666666666667,6.79666666666667,5.73333333333333,1.51333333333333,25602.8117738187,33.2041117996385,2
"stress2","GPC092820","PPC250",69,93.3333333333333,33,57.3333333333333,12.3666666666667,4.83333333333333,2,2.40666666666667,6.66666666666667,0.676666666666667,26250,6.91666666666667,2
"stress2","GPC093160","PPC251",55,87.3333333333333,19,51.3333333333333,66.8233333333333,4.76666666666667,1.5,3.21,3.8,1.93,18105,7.31666666666667,2
"stress2","GPC093280","PPC252",76,128.314057303658,40,91.1697748784855,21.1196087456847,4.43998082822086,2.03082055214724,2.37961017382413,8.85294734151329,2.82631915165453,16046,2.64666666666667,2
"stress2","GPC093310","PPC253",59,96.6666666666667,23,60.6666666666667,76.5733333333333,8.01666666666667,1.78666666666667,4.47333333333333,5.96,3.15333333333333,27741.6666666667,30.8666666666667,2
"stress2","GPC095130","PPC254",87.3333333333333,110.942171910975,51.3333333333333,71.5093246354566,42.2188262370541,7.01994248466258,2.79246165644172,3.26883052147239,22.3588420245399,8.12895745496359,9704.14510715208,19.9241117996385,2
"stress2","GPC096810","PPC255",66,94,30,58,8.47666666666667,1.83333333333333,2.21666666666667,0.83,3.46666666666667,0.223333333333333,18466.9568809708,42.138223599277,2
"stress2","GPC097130","PPC256",59.3333333333333,102,23.3333333333333,66,181.166666666667,5.66666666666667,1.43333333333333,4.03666666666667,3.6,4.65,27841.3333333333,25.1566666666667,2
"stress2","GPC106660","PPC257",69,92.6666666666667,33,56.6666666666667,47.31,5.1,2.33333333333333,2.18666666666667,7.4,2.57666666666667,29349.6666666667,4.53,2
"stress2","GPC106680","PPC258",63,106.666666666667,27,70.6666666666667,176.983333333333,8.56666666666667,0.866666666666667,9.88,2.93333333333333,3.86666666666667,32093.6666666667,11.51,2
"stress2","GPC107030","PPC259",63,98,27,62,31.1,6.16666666666667,2.66666666666667,2.31666666666667,12.3333333333333,2.85333333333333,18543,4.28666666666667,2
"stress2","GPC107210","PPC260",66,140,30,104,102.333333333333,2.73333333333333,0.533333333333333,5.15666666666667,0.4,0.303333333333333,8363.33333333333,12.7133333333333,2
"stress2","GPC107960","PPC261",59,94,23,58,62.1433333333333,5.46666666666667,1.8,3.09333333333333,5.8,2.70333333333333,3511.66666666667,1.20666666666667,2
"stress2","GPC107970","PPC262",58,94,22,58,26.9833333333333,5.23333333333333,1.93333333333333,2.71333333333333,5.13333333333333,1.04666666666667,15066,3.06333333333333,2
"stress2","GPC112440","PPC263",72,130.314057303658,36,93.1697748784855,21.0496087456847,7.24998082822086,1.66415388548057,5.5762768404908,9.45294734151329,2.8629858183212,11655.6666666667,7.23333333333333,2
"stress2","GPC112760","PPC264",75,140,39,104,33.14,8.33333333333333,1.26666666666667,6.56666666666667,5.53333333333333,1.49333333333333,29200,10.74,2
"stress2","GPC112810","PPC265",63,98,27,62,53.78,9.3,1.33333333333333,6.95666666666667,5.6,2.3,23963.3333333333,10.7133333333333,2
"stress2","GPC112830","PPC266",76,140,40,104,21.9133333333333,5.53333333333333,1.23333333333333,4.49666666666667,3.2,0.53,20496,14.59,2
"stress2","GPC113030","PPC267",66,98,30,62,198.22,8.3,0.966666666666667,8.60333333333333,3.57666666666667,4.11666666666667,13952,7.48333333333333,2
"stress2","GPC113230","PPC268",56.6666666666667,102,20.6666666666667,66,69.4066666666667,5.96666666666667,1.53333333333333,3.9,4.13333333333333,2.19666666666667,11455.6666666667,9.31666666666667,2
"stress2","GPC114500","PPC269",76,140,40,104,279.416666666667,2.96666666666667,0.7,4.24,0.8,1.65333333333333,15431.3333333333,26.0033333333333,2
"stress2","GPC114810","PPC270",61.6666666666667,84,25.6666666666667,48,35.56,10.7,2.86666666666667,3.73,19.6666666666667,5.25,17821.3333333333,7.11,2
"stress2","GPC115410","PPC271",69,136.666666666667,33,100.666666666667,41.7966666666667,6,1.05,5.81333333333333,2.23333333333333,0.693333333333333,19926.3333333333,18.9133333333333,2
"stress2","GPC116220","PPC272",76,140,40,104,166.166666666667,4,0.733333333333333,5.44666666666667,1.06666666666667,1.28666666666667,20834.3333333333,12.6133333333333,2
